index,name,url
319,Yuzuki HCC HDMI 采集卡,/100askteam/yuzuki-hcc
320,恒温加热台,/flyn/f510d17eff644b61bf8bef6b2d68bd59
321,简易平板5.0寸800x480,/lengyuefeng/9e97375c580746eaa90f2448f957101b
322,FolderShell便携折叠模块化键盘,/Sheepshellll/d31fc2bbbe6c47f293a4c3528e7be174
323,Yuzuki Mavericks,/100askteam/project-mavericks
324,Ai-Thinker VC离线语音控制,/seahi/Ai-Thinker-VCli-xian-yu-yin-kong
325,【CW32】无刷电机在广告显示中的应用,/huangliguo/wu-shua-dian-ji-zai-guang-gao-xian-shi-zhong-di-ying-yong
326,RM2022超级电容工程-开源工程,/Weishui_Changan/756912df425d489ea9d7b7a650b0bcc8
327,【Peak-T2.0】基于ESP32的2.0英寸触摸屏小终端,/eedadada/fed36bbc19da4527b237982f9cd09f99
328,串口探针烧写器-带TR顺序调换开关,/xiaofengzi/uart-shao-xie-zhen
329,支持三种屏幕的 F1C200S开发板,/zhangyadong300/d7509504d2f449749056d7750a9a0360
330,蓝牙指纹锁V1.1,/StarGazer4K/c3b0d3b6b4b74c2d96db23791ee79086
331,便携式示波器-显示模块,/Alpha-go/OSC-panel
332,100个LED组成不需要编程的示波器,/hzz5927/a9af4bd8f25c49e3871eef23cfdf59e9_transfer
333,Round LED Clock环形时钟,/chengxi123/42cb4cfdc88b43a6b3b2f8e8b41f8d4e
334,离线语音小夜灯,/double_mumu/li-xian-yu-yin-kou-dai-deng-kai-yuan
335,用于某品牌桌面吸烟仪的风扇控制器。,/la-xian-xiao-dui-v1.0/pai-yan-feng-shan-zhu-kong-ban
336,恒温加热台增强版（基于找羊版修改）400W,/penghao/jia-re-tai-zhao-yang
337,复古桌面VFD时钟,/thelight/Retro-Desktop-VFD-Clock
338,路由器不间断电源UPS,/aremhy/router-uninterruptible-power-sup
339,【EasyGPS】基于ESP32S3的GPS定位器,/hugego/easygps-ji-yu-esp32s3-de-gps-zhui-zong-qi
340,AXP2101&TG28【全功能专业电源管理模块】,/mondraker/axp2101_2023-11-18_20-15-19
341,EMC/EMI探头低噪声放大器,/dingcheng/emcemi-probe-low-noise-amplifier
342,【孤独摇滚】MEGA2560彩色丝印开发板,/aknice/mega2560-demo
343,【蔚蓝档案】杰理DSP蓝牙TWS彩色丝印模块,/aknice/BLUE_ARCHIVE_PCB
344,【原神】彩色开发板Arduino UNO,/aknice/uno-kai-fa-ban
345,智能枪[CyberGun],/geekfantasy/cyberblaster-softegg-launcher-upgrade
346,更小更廉价的USB3.0电流表,/duanyll/simple-current-meter
347,基于梁山派室桌面环境监控系统,/dzxhhjn/intelligent-control-system-based
348,数控电源 2024华工增芯杯D题 一等奖作品,/poria_cocos/2024-zeng-xin-bei-d-ti-shu-kong-dian-yuan
349,FOC触感反馈智能旋钮,/ran-pang/knob
350,32位四合一电调MK1.1,/lyh6767/32-bit-four-in-one-esc-4in1-esc
351,便携串口调试助手,/yyd22/portable-serial-debugging-assist
352,ESP32C3-1.54墨水屏-多功能,/jie326513988/esp32c3-154-ink-screen-multi-function
353,用杰理芯片开发带录音混响蓝牙功能的多功能路演音箱,/qingmedia/ka-la-ok-zhu-ban-ji-yu-jl695n-v4-pei-wai-jie-lu-fang-ban
354,Yuzuki Chameleon 基于H616的卡片电脑,/100askteam/yuzukih616_transfer_transfer
355,1-6s电池组充电器,/ahuahu/charger
356,大屏智能补光灯1.0版本,/double_mumu/mi-ni-da-ping-zhi-neng-bu-guang-deng-xm
357,智能家居控制器  SmartKB32_v2,/szszj/SmartKB32v2
358,基于STM32的农机控制板,/ddddwq/agricultural-machinery-core-board
359,ESP32非侵入式三相电能传感器,/jiangfengru/esp32-non-invasive-three-phase-c
360,100MHz高压差分探头,/adminismk/50mhz-high-voltage-differential-probe
361,中移物联网ML307R-DL/DC开发板,/fanhuacloud/ml307r-dc-dev
362,stm32数字小键盘,/morempty/STM32-PAD-17jian-shuo-zi-jian-pa
363,TD3-带无线供电的移动小吊饰,/aaronchu/td3-mobile-small-pendant-with-wi
364,[空气质量监测]ESP32空气质量监测系统,/steve-don/air-quality-monitoring-esp32-air
365,基于STC8H8K64U的可调正负高压电源,/haofanurusai_2/stc51_adj_hv_power
366,小气象喵温湿度检测仪,/kjpig/mini-sensor-board
367,pico3399-ro-v1.1,/icevel/pico3399-ro-v1_1
368,【开源】家里时钟永远不用换电池,/jiajun.gao/The-clock-at-home-never-needs-to-change-the-battery.
369,F427飞控 pixhawk 2.4.8 mini,/lost09/pixhawk-flight-control-px4248
370,可体感控制的气象站,/xiaohanxdzdy/a-kind-of-temperature-and-humidity-based-on-esp32
371,复古桌面辉光管时钟,/a52860183/retro-desktop-glow-tube-clock
372,正点原子AtomPi-3568-盒子,/tomatoooo/zheng-dian-yuan-zi-atompi-3568-zi-zhi-mo-kuai
373,功耗只有16uA的WiFi温湿度计直连HomeAssistant,/seahi/ha-sensorget
374,自制扫地机器人,/abrahamabr/homemade-sweeping-robot
375,迷你音频调节器3.0,/huoying123456/mini-audio-regulator
376,【复刻小夹子MP3】青春的回忆,/dr.zhang/mp3
377,基于HA的STC32+ESP8266的物联网小助手,/f15005733747/ha-based-stc32-esp8266-internet
378,MSP430价签墨水屏时钟温度湿度闹钟,/laogao/msp430-jia-qian-mo-shui-ping-nao-zhong
379,STC智能电箱控制器,/jgdiy/stc-intelligent-electric-box-con
380,基于FOC控制的双电机力矩反馈控制系统,/bruce_sun/dual-motor-torque-feedback-control-system-based-on-foc-control
381,光纤/同轴音频解码/SPDIF切换器-MS8416,/aknice/ms8416-demo
382,电子流麻,/lemon11111/electronic-liuma
383,电子竹笛,/houyawei/electronic-bamboo-flute
384,基于CW32单片机的旋转变压器软件解码,/yjmwxwx/software-decoding-of-resolver-ba
385,基于泰山派的简易热成像,/o0v0o/embedded-linux-learning
386,蜗牛台 焊台烙铁  风枪 可调电源 ,/climbsnail/snailheater_public
387,编码器i2c扩展板(可用ti stm32 etc....,/what-if-im-not-prepared-at-all-a/gmr-bian-ma-qi-i2c-kuo-zhan-ban
388,基于STC8的便携心电监护仪,/olddogcai/ecg-monitor-based-on-stc8
389,【STM32开发板】 FryPi炸鸡派,/no_chicken/frypi
390,综合焊接练习板,/course-examples/jia-li-chuang-eda-zong-he-han-jie-lian-xi-ban
391,三端口DC-DC变换器,/syhgsdjjd/three-port-dc-dc-converter
392,HomeAssistant WiFi通断器,/seahi/homeassistant-tong-duan-qi
393,PCIe 转四盘位 U.2 背板 (eDP 版),/lithium/pcie_to_4x_u2_edp
394,无人机H7飞控,/urmouky/h743-x8_fc
395,#第九届立创电赛#3D打印耗材温湿度监测-干燥组件,/carele/3d-printing-consumables-temperature-and-humidity-monitoring-drying-components
396,3键CV小键盘_三键工程师键盘_CH552G,/inramento/3jian-CVxiao-jian-pan
397,ESP32直接对话大语言模型人工智能语音助手,/shukkkk/esp32s3_tft_mp3
398,ESP32墨水屏驱动板-电池版,/gbn2333/esp32-mo-shui-ping-qu-dong-ban-bat
399,四旋翼飞行器控制和图传电路热管理研究,/clz1/fei-xing-qi-fei-kong-tu-zhuan-he
400,基于STM32的同步整流Buck-Boost数字电源 开源,/zeruns/ji-yu-stm32-de-buck-boost-xing-shu-zi-dian-yuan
401,便携多通道函数发生器,/eltecz/portable-multi-channel-function-generator
402,ESP32-C210无线烙铁,/fj956391150/esp32-c210-wireless-soldering-ir
403,升降压PD3.1快充模块(2C+1A口)，205W桌面充电器,/zeruns/140w-65w-sheng-jiang-ya-shuang-lu-kuai-chong-mo-kuai-2c-1a-kou-ip6557-ip6538
404,番茄派MSPM0G3507开发板,/sine_wave_prince/mspm0g3507-he-xin-ban
405,BMD101便携式心电检测仪,/xie-ronghong/bmd101-ecg
406,【常亮24天】 低功耗-迷你桌面时钟（降本版）,/yq-qvq/low-power-consumption-for-24-day
407,#VFD反显屏#桌面时钟_Boe,/yc_chen/boe-vfd-display-screen-deskt
408,KTV点歌机,/sjhas/ktv-singing-machine
409,戴森球RGB小灯 WLED ws2812 ESP8266,/rain623/dai-sen-qiu-RGBxiao-deng-Blinker
410,基于AG32VF303CCT6的智能输液器,/tanxiaofs/2024-bi-she
411,4056芯片2档电流18650电池充电器,/bh-cai/4056-xin-pian-2-dang-dian-liu-chong-dian-qi
412,67W小型便携PCB加热台,/xiaozyh/67Wxiao-xing-pian-xie-PCBjia-re-
413,基于单片机控制器的散射参数测量装置,/textm/scattering-parameter-measurement-device-based-on-single-chip-microcomputer-controller
414,小型笔记本RGB HUB散热器,/aknice/gpdwinmini-radiator
415,基于Linux泰山派与无线传感网ZigBee的环境监测系统设计,/l13687050423/design-of-environmental-monitori
416,多功能USB拓展坞 Dog-on-Fork HUB,/lightandelectricity/multi-function-usb-dock-dog-on-fork
417,Nes Controller HUB,/zritwo/nescontrollerhub
418,#超薄# 1.9寸段码 电子温湿度计,/movecall/ultra-thin-19-inch-electronic-te
419, 【小海豚手机】泰山派4G上网小手机,/zwxb/ros-robot-car-project-based-on-lichuang-taishan-development-board
420,AbenFanPro 可以玩游戏的智能风扇,/rushairer/aben-fan
421,全志T113-S3智能家居86屏,/fanhuacloud/t113-s3-86panel
422,紫金宝葫芦(加湿器)，我叫你一声你敢答应吗？,/gongji/fan-or-mosquito-repellent-incense
423,JBC-C210-USB调温焊笔,/dingcheng/jbc-c210-welding-pen
424,手持暴力吹风机MAX,/wzw666/huhuhu-max
425,TypeC转MiniDP+USB3.2 Gen1,/lemon_wifi/CH32L103
426,VR体感机械臂,/tamakokirto/vr-somatosensory-robotic-arm
427,智能排插,/jason.cai/Smart_Socket
428,简易ESP紫外线检测盒,/levi_01/simple-esp-uv-detection-box
429,加热台【120*70MM-￥70】,/jy2054289596/intelligent-temperature-control-heating-station-low-cost
430,多功能宏键盘 3Plus 【V2版本】,/kakaka/Multi-function-macro-keyboard-3Plus20-version
431,ESP 无感方波ADC方案,/esp-college/esp-bldc
432,环境监测仪器升级篇,/asdgcgjh/huan-jing-jian-ce-yi-qi-ying-jia
433,燃气自动调火开关,/hiahia1979/automatic-gas-ignition-switch
434,锂电池供电 电蚊香液 驱蚊 灭蚊,/kakaka/bored
435,Cherish-75 75% Gasket客制化机械键盘,/caiyahoho/Cherish-75
436,Aniya Watch,/karly/Aniya-Watch
437,STM32H750XBH6核心板,/mr.jiangjincheng/powerhub
438,【F】Mini_Power _01,/wwwxxb/fminipower01
439,迷你半导体制冷设备,/myself1820/mini-semiconductor-refrigeration-equipment
440,有毒气体检测系统,/210125025liujisheng/toxic-gas-detection-system
441,【星火】海思HI3516C开发板/行车记录仪,/pqg2030pqg/xing-huo-ji-hua-hai-sai-HI3516CV
442,GPT语音对话猫猫(ChatMeow),/kjpig/esp32-chat-meow
443,为了这盘醋包的这瓶饺子，一个小型高速电子负载,/rm543/dig_loader_v06
444,智能炫彩空气净化器【星火计划】,/tatzhao/smart-colorful-air-purifier-spark-plan
445,AnalogMeterClock STM32-Based ,/boeing_377/analogmeterclock
446,朱雀T12焊台（改）,/zanfi1010/2375dc0033704542b2cde9e298ab9e2a
447,极客巢充电宝开源工程（重新开源版本）,/geek-crafts/GCPB_O001
448,光明女神闪蝶,/it_zzc/morpho_helena
449,3.7寸墨水屏阅读器 时钟 温湿度 TXT/Epub,/leki_ghost/37-inch-ink-screen-reader-clock-temperature-and-humidity-txtepub
450,QCC3034高清蓝牙音箱,/xyzdiy/hifi-lan-ya-yin-xiang
451,CH571F无线温湿度计,/thelight/ch571f-wu-xian-wen-shi-du-ji
452,【ZERO-PAD】模块化桌面快捷小键盘,/tanbang/zero-pad-modular-desktop-shortcut-keypad
453,CW32多玩法平衡车,/liugongchengshi/cw32-multi-play-method-balance-car
454,共轴麦轮平衡车,/yuyxz/coaxial-wheat-wheel-balance-car
455,基于WS2812的迷你圣诞树,/heyh/ws2812-mini-christmas-tree
456,基于STM32的氮化镓BUCK-BOOST开关电源,/czk17692347585/stm32f334c8t6-gan-buck-boost
457,CW32电压电流表,/heyh/cw32-VAmeter
458,基于XSP16的PD3.1诱骗器,/heyh/XSP16_PD_Decoy
459,智慧农田远程数据采集及管理系统设计,/cc122921/design-of-remote-data-acquisition-and-management-system-for-smart-farmland
460,ESP 超低功耗 Wi-Fi 温湿度计,/esp-college/esp-ths
461,基于合宙Air530Z的BDS定位器,/gl258/bds-positioner-based-on-air530z
462,基于【立创 泰山派开发】小手机项目,/wwwzzzqqq/development-of-small-mobile-phone-project-based-on-lichuang-taishan-school
463,智能指纹柜锁2.0,/llk_007/intelligent-fingerprint-cabinet-lock-module-20
464,3516 307 8731 开发板 V1.1,/libc0607/hi3516ev200_imx307_rtl8731bu_aio_v1p1_rel
465,基于泰山派的POE供电86面板智能中控屏,/fengmoxi/tspi-86-panel
466,自制拇指电子琴,/systemofadown/homemade-electronic-thumb-organ
467,[内容详细]龟宝linux智能小电脑(基于泰山派),/greentor/based-on-lichuang-taishan-development-board-game-machine-project
468,【惊喜盒子】 开源探索版,/kakaka/book-of-thebookofmagic-magic
469,不hifi的光纤同轴蓝牙立体声音频DAC解码器_AK4490方案,/qsszbsc/solution-of-fiber-coaxial-bluetooth-stereo-audio-dac-decoder-ak4490-without-hifi
470,【就是你想要的那种】ESP32S3全功能开发板,/mondraker/jiu-shi-ni-xiang-yao-de-nei-zhon
471,CC温湿度仪 & 时钟 & 万年历,/womenkillercai/cc-air-detector
472,简易电流表,/wffg/type-c-dian-ya-dian-liu-biao
473,雷泽智能_HomeAssistant智能开关_双开,/rez-ti/homeassistant-intelligent-switch-double-open
474,重低音可调数字功放（基于TPA3116）,/rongandpei/yht_tpa3116_v2-0
475,【毕设】STM32蓝牙音乐频谱灯＆电子琴,/jing-zhong-bao-guo/stm32-pin-pu-dian-zi-qin-1
476,透明探索版移动电源,/rongandpei/portable-battery-y170
477,自制多功能随身风扇,/abrahamabr/self-made-multi-functional-portable-fan
478,触摸屏版本的T12焊台,/fat0x/touch-screen-version-of-t12-soldering-station
479,超小口袋补光灯,/double_mumu/chao-xiao-kou-dai-bu-guang-deng
480,【星火计划】STM32F411 AIO飞控,/zdw990555060/VL822kuo-zhan-wu
481,FunnyPi-全志T113-S3卡片电脑,/flose/funnypi-quanzhi-t113-s3-card-computer
482,USB充电器5V2A,/oldfox126/usb-chong-dian-qi-5v2a
483,RK3588掌上主机,/sunluyao/rk3588-personal-mini-host
484,口袋射频时钟源,/z_star/pocket-rf-clock-source
485,RY-STM32F407 V2.0,/rymcu/ry-stm32f407-v2-0
486,可编程计时器-电子木鱼-全彩夜灯_Timer_Z,/double_mumu/timer_z-zhi-neng-ding-shi-qi
487,ESP32 S3 12K入门刷屏小摆件 NT5510,/nozhihui/look_nt5510_-ping-mu-qu-dong
488,8口全千兆POE供电受电网络交换机-RTL8370N-最大90W,/qsszbsc/8-port-all-gigabit-poe-power-supply-and-receiving-network-switch-maximum-90w
489,X-Laser 矢量激光投影仪,/small-horn-projection-team/x-laser
490,简易对讲机,/waterman/simple-intercom
491,乐鑫-语音藤球灯项目,/course-examples/le-xin-yu-yin-teng-qiu-deng-xiang-mu
492,基于全志T113的串口助手,/huerli/chuan-kou-zhu-shou
493,PCIe转M.2(NVMe协议)转接卡,/valar_morghulisd/pcie-zhuan-m-2-nvme-xie-yi-zhuan-jie-ka
494,【训练营】bilibili机器狗-天权,/iceiceice/beidoujqr
495,氛围灯-ws2812,/hkxgood/fen-wei-deng-ws2812
496,超迷你版！！USB HUB！,/ylyangling/chao-mi-ni-ban-USB-HUB
497,stc89c52rc纪念开发板_51单片机,/week_end/stc89c52rc-fu-gu-pai
498,TEF6638多波段彩屏收音机,/ww990/stm32f103-kong-zhi-ban-dan-la-ba-yi-da-ban
499,QCan,/question_h/qcan
500,MPPT控制器100V40A_VS1,/hexiaojunde/mppt-kong-zhi-qi-100v40a_vs1
501,【给你的设计添加无线充放电】NU1680无线充电接收端底座,/mondraker/6666
502,PCB灯光画（相框版）,/gslnb/pcb-lighting-picture-frame-version
503,IO_PNP,/qiufengluoye/FIORD_PNP
504,为台式机设计的USB重力6D传感器,/lzyor/oshwhub-usb-acc-1
505,基于TCS34725的RGB颜色识别,/babala_ljj/rgb-color-recognition
506,LED-编码器,/ddplys/led-encoder
507,ESP32-S3多功能独立副屏[iCRT],/planevina/esp32-s3-multi-function-independent-sub-screen-icrt
508,“土豆雷炸弹”-基于智融SW7201的双向快充,/viewofnature/april-fools-day-project
509,SimpleFOC_X无刷电机驱控一体板(已验证_专业版),/yourallo/simplefoc_x
510,FPGA流光溢彩控制器,/bi4wms/bi4wmsfpgaambilight
511,4G物联定位控制魔盒(硬件+服务端+APP),/18511895537/iot-type-gps-multi-function-controller
512,AiPi-UNO-ET485 LoRa扩展板—AiPi-LoRaBoard,/ai-thiner_openteam/aipi-loraboard_v1-1
513,基于FS312BH的PD3.1诱骗器,/heyh/FS312BH_PD_Decoy
514,USB+同轴输入解码耳放,/xyzdiy/open-mdl7601-9018-hpa
515,大电流： XL4003降压板 ！！,/ylyangling/da-dian-liu-XL4003xiang-ya-ban
516,CloseMV-原汁原味的OpenMV4体验[doge],/bigbirdzzz/closemv4
517,基于ESP32驱动陶晶池串口屏幕,/yueaaa/serial-port-screen-driver-based-on-esp32
518,ECHO-PD3.0加热台,/a1298703610/echo-pd3-0-jia-re-tai
519,核辐射检测仪_盖革米勒计数器,/uwuwudhjhajj/Geiger-miller-counter
520,SEPIC _solution_XL6019,/little_grasshopper/sepic-_solution_xl6019
521,DIY迷你的720P投影仪,/weiveiliang/miniprojector720p
522,基于IP5389移动电源,/li31951/ji-yu-ip5389-yi-dong-dian-yuan
523,STC32G12K128核心板-USB下载,/wei-lai-dian-zi-gong-zuo-shi/zui-xiao-xi-tong-stc32g12k128-hid-xia-zai
524,基于BLHeli_S固件的四合一电调（ESC）30.5mm版本,/mtbsk8/ji-yu-blheli-gu-jian-de-si-he-yi-wu-shua-dian-ji-dian-diao-esc-30-5mm-ban-ben
525,基于BLHeil_S固件单体无刷电机电调（ESC）,/mtbsk8/ji-yu-blheil_s-gu-jian-dan-ti-wu-shua-dian-ji-dian-diao-esc
526,7轴3D打印机主板SPARROW-7z低成本、小巧强大专为klipper固件灵活配置而制,/joujoo/sparrow-7z_lite
527,基于TPA6120的全新便携高性能耳放|TPA6120A2|耳机功率放大器,/vrxiaojie/portable-bluetooth-headphone-amplifier-based-on-tpa6120
528,隔空手势操控器 [BlueGo],/geekfantasy/fei-shu-shou-shi-cao-kong-wai-sh
529,【已验证】IP5389+BM3451小体积移动电源,/voidloop/project-001315
530,【MiniT12】彩屏便携式电烙铁,/la-xian-xiao-dui-v1.0/t12_mini-rev2-1
531,对握力器进行趣味智能改造,/fly_yang/toy_hand_game_big_pie
532,无损音频4进1出切换器（不共地）,/aknice/yin-pin-4-qie-1-qie-huan-qi-bu-gong-di
533,【水晶心灯】Heart LED,/ghgjkh/beating-heart
534,太阳能植物自动培育仓,/bzpass/solar-plant-automatic-cultivation-warehouse
535,gsm-fm桌面多功能收音机,/yeshengchengxuyuan/gsm-fm-desktop-multi-function-radio
536,JLink-OB_32f072，带虚拟串口（CDC）,/lsanor/j-link-ob-stm32f072_v1-2
537,MPY-CASSETTE-PLAYER-V4,/jd3096/mpy-cassette-player-v4
538,TP78-基于CH582M的小红点VIA三模客制化键盘,/bibilala/tp78_2022-08-31
539,便携式心电图,/lmppbba/portable-ecg
540,200W桌面电源双C双A,/sm_brie/200w-dian-yuan-shuang-c-shuang-a
541,手持暴力吹风机PRO,/wzw666/huhuhu-pro
542,双目手机热成像仪,/colourfate/binocular_thermal_imager
543,高速无线DAP调试器Lite,/ylj2000/dap_hs_esp_open
544,基于梁山派自平衡O型独轮车,/ting-dang-zhi-hui-dui11111/based-on-liangshan-pai-self-balancing-o-type-unicycle
545,赛博魔杖_V851s_Bmi088_Keras,/realtix/cyber-wand-v851s_bmi088_keras
546,无线电子温度仪,/swtman/wireless-electronic-thermometer
547,"过赛博新年,发赛博红包（2024版）",/aknice/hong-bao-feng-mian
548,8轴/6轴STM32F446VET6打印机3D打印机主板klipper用,/llllllllld/stm32f446vet6-printer-3d-printer-motherboard
549,开关电源实验平台,/hahahawoshishabi/ke-long
550,OeScreen,/gffdgj/oescreen_1-0-0
551,支持PD\QC快充的带液晶3S锂电池充电器,/xifengzui/shi-yong-tpyec-kuai-chong-chong-dian-tou-dai-ye-jing-de-3s-li-dian-chi-chong-dian-qi
552,[LiClock]可编程墨水屏时钟,/lxu0423/ESP32-duo-gong-neng-mo-shui-ping
553,RTL8367S网管交换机-VLAN低成本 修改版和面板,/xiaomujiang/rtl8367s-wang-guan-jiao-huan-ji-vlan-di-cheng-ben
554,手提式信标灯,/qxqpcb/portable-beacon-light
555,VFD显示模块-SAN-HNV,/yc_chen/vfd-xian-shi-mo-kuai-san-hnv
556,摸鱼自定义单键小键盘CH552,/anbin/fish-custom-single-key-keypad-ch552
557,UPS 单相在线式不间断电源(A题)-2022年山西省电子设计大赛-省一方案,/hxp119/2022-nian-dian-sai-sheng-yi-dian-yuan
558,USBAirborne,/PushEAX/3079905e2c434c54902d77ab60f6c747
559,GPS随身模块V2.0,/trustedzxz/gps-sui-shen-mo-kuai-v2-0
560,瑞芯微RK3399的主板,/jianghaibo/ruixin-micro-rk3399-motherboard
561,基于CW32的多功能函数信号发生器设计,/cheerfulness/signal-acquisition-and-processing
562,【实验室】基于STM32H723ZGT6核心板设计 | 湖南工业职业技术学院,/maicostow/stm32h723-he-xin-ban
563,基于ESP32的儿童睡前故事机,/waterman/story-ESP32
564,LCD1602高刷时钟 89C52,/cv90_105/LCD1602shu-ma-guan-shi-zhong
565,三阶魔方还原机器人,/hemn/third-order-rubiks-cube-restore-robot
566,【雪花灯】彩色丝印版,/lioasis/xue-hua-deng
567,DC低压恒温铝基板加热台ESP32主控,/luosgzs/ESP32-SMT-hot
568,015_PCIEx1 to m.2 key_e,/zyz1010/pcie-wifi
569,最丐17+4TPRO机械键盘,/yangzen/xing-huo-ji-hua-zui-gai-17-4-chu-mo-ji-xie-jian-pan-pro
570,有线智能家居解决方案,/soest/zhi-neng-gong-zuo-zhan
571,基于英飞凌IM68A130模拟输出MEMS硅麦的高音质麦克风,/upoaktreesup/im68a130-mems
572,四足机器人,/affinia/si-zu-ji-qi-ren-affinia
573,桌面充电站（2C 65W 1A 65W 10A 5W),/dongduzhilang/duo-kou-kuai-chong-zhuo-mian-dian-yuan-65w-65w-65w-65w
574,86型五孔计量插座10A,/oldfox126/86xing-wu-kong-ji-liang-cha-zuo-10a
575,一种分布式无线测控平台,/starsky2019/wireless_OC
576,毕设-智能语音风扇,/maicostow/bi-she-zhi-neng-yu-yin-feng-shan
577,全志D1s智能家居中控虚拟光渲交互(86盒),/fanlingg/D1s-smart-home-control
578,迷你电子台历,/walkline/mini-calendar
579,便携的充电式电子负载,/hungryheart66/charge_e-load
580,【星火计划】8口千兆交换机RTL8370N,/ay08/8kou-qian-zhao-jiao-huan-ji
581,足轮机器人,/yigelunzifeixiang/zu-lun-ji-qi-ren
582,六足机器人,/ryzee/Hexapod-robot
583,PEX8796_PCIE_GEN3_24PORT_Switch,/malong/PEX8796_PCIE_GEN3_24PORT_Switch
584,基于STM32的高频可调信号源设计,/cheerfulness/mu-ni-xin-hao-bo-xing-xian-shi-f
