index,path,name
332,_hzz5927_a9af4bd8f25c49e3871eef23cfdf59e9_transfer,100个LED组成不需要编程的示波器
333,_chengxi123_42cb4cfdc88b43a6b3b2f8e8b41f8d4e,Round_LED_Clock环形时钟
334,_double_mumu_li_xian_yu_yin_kou_dai_deng_kai_yuan,离线语音小夜灯
335,_la_xian_xiao_dui_v1.0_pai_yan_feng_shan_zhu_kong_ban,用于某品牌桌面吸烟仪的风扇控制器_
336,_penghao_jia_re_tai_zhao_yang,恒温加热台增强版（基于找羊版修改）400W
337,_thelight_Retro_Desktop_VFD_Clock,复古桌面VFD时钟
338,_aremhy_router_uninterruptible_power_sup,路由器不间断电源UPS
339,_hugego_easygps_ji_yu_esp32s3_de_gps_zhui_zong_qi,_EasyGPS_基于ESP32S3的GPS定位器
340,_mondraker_axp2101_2023_11_18_20_15_19,AXP2101&TG28_全功能专业电源管理模块_
341,_dingcheng_emcemi_probe_low_noise_amplifier,EMC_EMI探头低噪声放大器
342,_aknice_mega2560_demo,_孤独摇滚_MEGA2560彩色丝印开发板
343,_aknice_BLUE_ARCHIVE_PCB,_蔚蓝档案_杰理DSP蓝牙TWS彩色丝印模块
344,_aknice_uno_kai_fa_ban,_原神_彩色开发板Arduino_UNO
345,_geekfantasy_cyberblaster_softegg_launcher_upgrade,智能枪[CyberGun]
346,_duanyll_simple_current_meter,更小更廉价的USB3.0电流表
347,_dzxhhjn_intelligent_control_system_based,基于梁山派室桌面环境监控系统
348,_poria_cocos_2024_zeng_xin_bei_d_ti_shu_kong_dian_yuan,数控电源_2024华工增芯杯D题_一等奖作品
349,_ran_pang_knob,FOC触感反馈智能旋钮
350,_lyh6767_32_bit_four_in_one_esc_4in1_esc,32位四合一电调MK1.1
351,_yyd22_portable_serial_debugging_assist,便携串口调试助手
352,_jie326513988_esp32c3_154_ink_screen_multi_function,ESP32C3_1.54墨水屏_多功能
353,_qingmedia_ka_la_ok_zhu_ban_ji_yu_jl695n_v4_pei_wai_jie_lu_fang_ban,用杰理芯片开发带录音混响蓝牙功能的多功能路演音箱
354,_100askteam_yuzukih616_transfer_transfer,Yuzuki_Chameleon_基于H616的卡片电脑
355,_ahuahu_charger,1_6s电池组充电器
356,_double_mumu_mi_ni_da_ping_zhi_neng_bu_guang_deng_xm,大屏智能补光灯1.0版本
357,_szszj_SmartKB32v2,智能家居控制器__SmartKB32_v2
358,_ddddwq_agricultural_machinery_core_board,基于STM32的农机控制板
359,_jiangfengru_esp32_non_invasive_three_phase_c,ESP32非侵入式三相电能传感器
360,_adminismk_50mhz_high_voltage_differential_probe,100MHz高压差分探头
361,_fanhuacloud_ml307r_dc_dev,中移物联网ML307R_DL_DC开发板
362,_morempty_STM32_PAD_17jian_shuo_zi_jian_pa,stm32数字小键盘
363,_aaronchu_td3_mobile_small_pendant_with_wi,TD3_带无线供电的移动小吊饰
364,_steve_don_air_quality_monitoring_esp32_air,[空气质量监测]ESP32空气质量监测系统
365,_haofanurusai_2_stc51_adj_hv_power,基于STC8H8K64U的可调正负高压电源
366,_kjpig_mini_sensor_board,小气象喵温湿度检测仪
367,_icevel_pico3399_ro_v1_1,pico3399_ro_v1.1
368,_jiajun.gao_The_clock_at_home_never_needs_to_change_the_battery.,_开源_家里时钟永远不用换电池
369,_lost09_pixhawk_flight_control_px4248,F427飞控_pixhawk_2.4.8_mini
370,_xiaohanxdzdy_a_kind_of_temperature_and_humidity_based_on_esp32,可体感控制的气象站
371,_a52860183_retro_desktop_glow_tube_clock,复古桌面辉光管时钟
372,_tomatoooo_zheng_dian_yuan_zi_atompi_3568_zi_zhi_mo_kuai,正点原子AtomPi_3568_盒子
373,_seahi_ha_sensorget,功耗只有16uA的WiFi温湿度计直连HomeAssistant
374,_abrahamabr_homemade_sweeping_robot,自制扫地机器人
375,_huoying123456_mini_audio_regulator,迷你音频调节器3.0
376,_dr.zhang_mp3,_复刻小夹子MP3_青春的回忆
377,_f15005733747_ha_based_stc32_esp8266_internet,基于HA的STC32+ESP8266的物联网小助手
378,_laogao_msp430_jia_qian_mo_shui_ping_nao_zhong,MSP430价签墨水屏时钟温度湿度闹钟
379,_jgdiy_stc_intelligent_electric_box_con,STC智能电箱控制器
380,_bruce_sun_dual_motor_torque_feedback_control_system_based_on_foc_control,基于FOC控制的双电机力矩反馈控制系统
381,_aknice_ms8416_demo,光纤_同轴音频解码_SPDIF切换器_MS8416
382,_lemon11111_electronic_liuma,电子流麻
383,_houyawei_electronic_bamboo_flute,电子竹笛
384,_yjmwxwx_software_decoding_of_resolver_ba,基于CW32单片机的旋转变压器软件解码
385,_o0v0o_embedded_linux_learning,基于泰山派的简易热成像
386,_climbsnail_snailheater_public,蜗牛台_焊台烙铁__风枪_可调电源_
387,_what_if_im_not_prepared_at_all_a_gmr_bian_ma_qi_i2c_kuo_zhan_ban,编码器i2c扩展板(可用ti_stm32_etc....
388,_olddogcai_ecg_monitor_based_on_stc8,基于STC8的便携心电监护仪
389,_no_chicken_frypi,_STM32开发板__FryPi炸鸡派
390,_course_examples_jia_li_chuang_eda_zong_he_han_jie_lian_xi_ban,综合焊接练习板
391,_syhgsdjjd_three_port_dc_dc_converter,三端口DC_DC变换器
392,_seahi_homeassistant_tong_duan_qi,HomeAssistant_WiFi通断器
393,_lithium_pcie_to_4x_u2_edp,PCIe_转四盘位_U.2_背板_(eDP_版)
394,_urmouky_h743_x8_fc,无人机H7飞控
395,_carele_3d_printing_consumables_temperature_and_humidity_monitoring_drying_components,#第九届立创电赛#3D打印耗材温湿度监测_干燥组件
396,_inramento_3jian_CVxiao_jian_pan,3键CV小键盘_三键工程师键盘_CH552G
397,_shukkkk_esp32s3_tft_mp3,ESP32直接对话大语言模型人工智能语音助手
398,_gbn2333_esp32_mo_shui_ping_qu_dong_ban_bat,ESP32墨水屏驱动板_电池版
399,_clz1_fei_xing_qi_fei_kong_tu_zhuan_he,四旋翼飞行器控制和图传电路热管理研究
400,_zeruns_ji_yu_stm32_de_buck_boost_xing_shu_zi_dian_yuan,基于STM32的同步整流Buck_Boost数字电源_开源
401,_eltecz_portable_multi_channel_function_generator,便携多通道函数发生器
402,_fj956391150_esp32_c210_wireless_soldering_ir,ESP32_C210无线烙铁
403,_zeruns_140w_65w_sheng_jiang_ya_shuang_lu_kuai_chong_mo_kuai_2c_1a_kou_ip6557_ip6538,升降压PD3.1快充模块(2C+1A口)，205W桌面充电器
404,_sine_wave_prince_mspm0g3507_he_xin_ban,番茄派MSPM0G3507开发板
405,_xie_ronghong_bmd101_ecg,BMD101便携式心电检测仪
406,_yq_qvq_low_power_consumption_for_24_day,_常亮24天__低功耗_迷你桌面时钟（降本版）
407,_yc_chen_boe_vfd_display_screen_deskt,#VFD反显屏#桌面时钟_Boe
408,_sjhas_ktv_singing_machine,KTV点歌机
409,_rain623_dai_sen_qiu_RGBxiao_deng_Blinker,戴森球RGB小灯_WLED_ws2812_ESP8266
410,_tanxiaofs_2024_bi_she,基于AG32VF303CCT6的智能输液器
412,_xiaozyh_67Wxiao_xing_pian_xie_PCBjia_re_,67W小型便携PCB加热台
413,_textm_scattering_parameter_measurement_device_based_on_single_chip_microcomputer_controller,基于单片机控制器的散射参数测量装置
414,_aknice_gpdwinmini_radiator,小型笔记本RGB_HUB散热器
415,_l13687050423_design_of_environmental_monitori,基于Linux泰山派与无线传感网ZigBee的环境监测系统设计
416,_lightandelectricity_multi_function_usb_dock_dog_on_fork,多功能USB拓展坞_Dog_on_Fork_HUB
417,_zritwo_nescontrollerhub,Nes_Controller_HUB
418,_movecall_ultra_thin_19_inch_electronic_te,#超薄#_1.9寸段码_电子温湿度计
419,_zwxb_ros_robot_car_project_based_on_lichuang_taishan_development_board,__小海豚手机_泰山派4G上网小手机
420,_rushairer_aben_fan,AbenFanPro_可以玩游戏的智能风扇
421,_fanhuacloud_t113_s3_86panel,全志T113_S3智能家居86屏
422,_gongji_fan_or_mosquito_repellent_incense,紫金宝葫芦(加湿器)，我叫你一声你敢答应吗？
423,_dingcheng_jbc_c210_welding_pen,JBC_C210_USB调温焊笔
424,_wzw666_huhuhu_max,手持暴力吹风机MAX
425,_lemon_wifi_CH32L103,TypeC转MiniDP+USB3.2_Gen1
426,_tamakokirto_vr_somatosensory_robotic_arm,VR体感机械臂
427,_jason.cai_Smart_Socket,智能排插
428,_levi_01_simple_esp_uv_detection_box,简易ESP紫外线检测盒
429,_jy2054289596_intelligent_temperature_control_heating_station_low_cost,加热台_120_70MM_￥70_
430,_kakaka_Multi_function_macro_keyboard_3Plus20_version,多功能宏键盘_3Plus__V2版本_
431,_esp_college_esp_bldc,ESP_无感方波ADC方案
432,_asdgcgjh_huan_jing_jian_ce_yi_qi_ying_jia,环境监测仪器升级篇
433,_hiahia1979_automatic_gas_ignition_switch,燃气自动调火开关
434,_kakaka_bored,锂电池供电_电蚊香液_驱蚊_灭蚊
435,_caiyahoho_Cherish_75,Cherish_75_75%_Gasket客制化机械键盘
436,_karly_Aniya_Watch,Aniya_Watch
437,_mr.jiangjincheng_powerhub,STM32H750XBH6核心板
438,_wwwxxb_fminipower01,_F_Mini_Power__01
439,_myself1820_mini_semiconductor_refrigeration_equipment,迷你半导体制冷设备
440,_210125025liujisheng_toxic_gas_detection_system,有毒气体检测系统
441,_pqg2030pqg_xing_huo_ji_hua_hai_sai_HI3516CV,_星火_海思HI3516C开发板_行车记录仪
442,_kjpig_esp32_chat_meow,GPT语音对话猫猫(ChatMeow)
443,_rm543_dig_loader_v06,为了这盘醋包的这瓶饺子，一个小型高速电子负载
444,_tatzhao_smart_colorful_air_purifier_spark_plan,智能炫彩空气净化器_星火计划_
445,_boeing_377_analogmeterclock,AnalogMeterClock_STM32_Based_
446,_zanfi1010_2375dc0033704542b2cde9e298ab9e2a,朱雀T12焊台（改）
447,_geek_crafts_GCPB_O001,极客巢充电宝开源工程（重新开源版本）
448,_it_zzc_morpho_helena,光明女神闪蝶
449,_leki_ghost_37_inch_ink_screen_reader_clock_temperature_and_humidity_txtepub,3.7寸墨水屏阅读器_时钟_温湿度_TXT_Epub
450,_xyzdiy_hifi_lan_ya_yin_xiang,QCC3034高清蓝牙音箱
451,_thelight_ch571f_wu_xian_wen_shi_du_ji,CH571F无线温湿度计
452,_tanbang_zero_pad_modular_desktop_shortcut_keypad,_ZERO_PAD_模块化桌面快捷小键盘
453,_liugongchengshi_cw32_multi_play_method_balance_car,CW32多玩法平衡车
454,_yuyxz_coaxial_wheat_wheel_balance_car,共轴麦轮平衡车
455,_heyh_ws2812_mini_christmas_tree,基于WS2812的迷你圣诞树
456,_czk17692347585_stm32f334c8t6_gan_buck_boost,基于STM32的氮化镓BUCK_BOOST开关电源
457,_heyh_cw32_VAmeter,CW32电压电流表
458,_heyh_XSP16_PD_Decoy,基于XSP16的PD3.1诱骗器
459,_cc122921_design_of_remote_data_acquisition_and_management_system_for_smart_farmland,智慧农田远程数据采集及管理系统设计
460,_esp_college_esp_ths,ESP_超低功耗_Wi_Fi_温湿度计
461,_gl258_bds_positioner_based_on_air530z,基于合宙Air530Z的BDS定位器
462,_wwwzzzqqq_development_of_small_mobile_phone_project_based_on_lichuang_taishan_school,基于_立创_泰山派开发_小手机项目
463,_llk_007_intelligent_fingerprint_cabinet_lock_module_20,智能指纹柜锁2.0
464,_libc0607_hi3516ev200_imx307_rtl8731bu_aio_v1p1_rel,3516_307_8731_开发板_V1.1
465,_fengmoxi_tspi_86_panel,基于泰山派的POE供电86面板智能中控屏
466,_systemofadown_homemade_electronic_thumb_organ,自制拇指电子琴
467,_greentor_based_on_lichuang_taishan_development_board_game_machine_project,[内容详细]龟宝linux智能小电脑(基于泰山派)
468,_kakaka_book_of_thebookofmagic_magic,_惊喜盒子__开源探索版
469,_qsszbsc_solution_of_fiber_coaxial_bluetooth_stereo_audio_dac_decoder_ak4490_without_hifi,不hifi的光纤同轴蓝牙立体声音频DAC解码器_AK4490方案
470,_mondraker_jiu_shi_ni_xiang_yao_de_nei_zhon,_就是你想要的那种_ESP32S3全功能开发板
471,_womenkillercai_cc_air_detector,CC温湿度仪_&_时钟_&_万年历
472,_wffg_type_c_dian_ya_dian_liu_biao,简易电流表
473,_rez_ti_homeassistant_intelligent_switch_double_open,雷泽智能_HomeAssistant智能开关_双开
474,_rongandpei_yht_tpa3116_v2_0,重低音可调数字功放（基于TPA3116）
475,_jing_zhong_bao_guo_stm32_pin_pu_dian_zi_qin_1,_毕设_STM32蓝牙音乐频谱灯＆电子琴
476,_rongandpei_portable_battery_y170,透明探索版移动电源
477,_abrahamabr_self_made_multi_functional_portable_fan,自制多功能随身风扇
478,_fat0x_touch_screen_version_of_t12_soldering_station,触摸屏版本的T12焊台
479,_double_mumu_chao_xiao_kou_dai_bu_guang_deng,超小口袋补光灯
480,_zdw990555060_VL822kuo_zhan_wu,_星火计划_STM32F411_AIO飞控
481,_flose_funnypi_quanzhi_t113_s3_card_computer,FunnyPi_全志T113_S3卡片电脑
482,_oldfox126_usb_chong_dian_qi_5v2a,USB充电器5V2A
483,_sunluyao_rk3588_personal_mini_host,RK3588掌上主机
484,_z_star_pocket_rf_clock_source,口袋射频时钟源
485,_rymcu_ry_stm32f407_v2_0,RY_STM32F407_V2.0
486,_double_mumu_timer_z_zhi_neng_ding_shi_qi,可编程计时器_电子木鱼_全彩夜灯_Timer_Z
487,_nozhihui_look_nt5510__ping_mu_qu_dong,ESP32_S3_12K入门刷屏小摆件_NT5510
488,_qsszbsc_8_port_all_gigabit_poe_power_supply_and_receiving_network_switch_maximum_90w,8口全千兆POE供电受电网络交换机_RTL8370N_最大90W
489,_small_horn_projection_team_x_laser,X_Laser_矢量激光投影仪
490,_waterman_simple_intercom,简易对讲机
491,_course_examples_le_xin_yu_yin_teng_qiu_deng_xiang_mu,乐鑫_语音藤球灯项目
492,_huerli_chuan_kou_zhu_shou,基于全志T113的串口助手
493,_valar_morghulisd_pcie_zhuan_m_2_nvme_xie_yi_zhuan_jie_ka,PCIe转M.2(NVMe协议)转接卡
494,_iceiceice_beidoujqr,_训练营_bilibili机器狗_天权
495,_hkxgood_fen_wei_deng_ws2812,氛围灯_ws2812
496,_ylyangling_chao_mi_ni_ban_USB_HUB,超迷你版！！USB_HUB！
497,_week_end_stc89c52rc_fu_gu_pai,stc89c52rc纪念开发板_51单片机
498,_ww990_stm32f103_kong_zhi_ban_dan_la_ba_yi_da_ban,TEF6638多波段彩屏收音机
499,_question_h_qcan,QCan
500,_hexiaojunde_mppt_kong_zhi_qi_100v40a_vs1,MPPT控制器100V40A_VS1
501,_mondraker_6666,_给你的设计添加无线充放电_NU1680无线充电接收端底座
502,_gslnb_pcb_lighting_picture_frame_version,PCB灯光画（相框版）
503,_qiufengluoye_FIORD_PNP,IO_PNP
504,_lzyor_oshwhub_usb_acc_1,为台式机设计的USB重力6D传感器
505,_babala_ljj_rgb_color_recognition,基于TCS34725的RGB颜色识别
506,_ddplys_led_encoder,LED_编码器
507,_planevina_esp32_s3_multi_function_independent_sub_screen_icrt,ESP32_S3多功能独立副屏[iCRT]
508,_viewofnature_april_fools_day_project,“土豆雷炸弹”_基于智融SW7201的双向快充
509,_yourallo_simplefoc_x,SimpleFOC_X无刷电机驱控一体板(已验证_专业版)
510,_bi4wms_bi4wmsfpgaambilight,FPGA流光溢彩控制器
511,_18511895537_iot_type_gps_multi_function_controller,4G物联定位控制魔盒(硬件+服务端+APP)
512,_ai_thiner_openteam_aipi_loraboard_v1_1,AiPi_UNO_ET485_LoRa扩展板—AiPi_LoRaBoard
513,_heyh_FS312BH_PD_Decoy,基于FS312BH的PD3.1诱骗器
514,_xyzdiy_open_mdl7601_9018_hpa,USB+同轴输入解码耳放
515,_ylyangling_da_dian_liu_XL4003xiang_ya_ban,大电流：_XL4003降压板_！！
516,_bigbirdzzz_closemv4,CloseMV_原汁原味的OpenMV4体验[doge]
517,_yueaaa_serial_port_screen_driver_based_on_esp32,基于ESP32驱动陶晶池串口屏幕
518,_a1298703610_echo_pd3_0_jia_re_tai,ECHO_PD3.0加热台
519,_uwuwudhjhajj_Geiger_miller_counter,核辐射检测仪_盖革米勒计数器
520,_little_grasshopper_sepic__solution_xl6019,SEPIC__solution_XL6019
521,_weiveiliang_miniprojector720p,DIY迷你的720P投影仪
522,_li31951_ji_yu_ip5389_yi_dong_dian_yuan,基于IP5389移动电源
523,_wei_lai_dian_zi_gong_zuo_shi_zui_xiao_xi_tong_stc32g12k128_hid_xia_zai,STC32G12K128核心板_USB下载
524,_mtbsk8_ji_yu_blheli_gu_jian_de_si_he_yi_wu_shua_dian_ji_dian_diao_esc_30_5mm_ban_ben,基于BLHeli_S固件的四合一电调（ESC）30.5mm版本
525,_mtbsk8_ji_yu_blheil_s_gu_jian_dan_ti_wu_shua_dian_ji_dian_diao_esc,基于BLHeil_S固件单体无刷电机电调（ESC）
526,_joujoo_sparrow_7z_lite,7轴3D打印机主板SPARROW_7z低成本、小巧强大专为klipper固件灵活配置而制
527,_vrxiaojie_portable_bluetooth_headphone_amplifier_based_on_tpa6120,基于TPA6120的全新便携高性能耳放_TPA6120A2_耳机功率放大器
528,_geekfantasy_fei_shu_shou_shi_cao_kong_wai_sh,隔空手势操控器_[BlueGo]
529,_voidloop_project_001315,_已验证_IP5389+BM3451小体积移动电源
530,_la_xian_xiao_dui_v1.0_t12_mini_rev2_1,_MiniT12_彩屏便携式电烙铁
531,_fly_yang_toy_hand_game_big_pie,对握力器进行趣味智能改造
532,_aknice_yin_pin_4_qie_1_qie_huan_qi_bu_gong_di,无损音频4进1出切换器（不共地）
533,_ghgjkh_beating_heart,_水晶心灯_Heart_LED
534,_bzpass_solar_plant_automatic_cultivation_warehouse,太阳能植物自动培育仓
535,_yeshengchengxuyuan_gsm_fm_desktop_multi_function_radio,gsm_fm桌面多功能收音机
536,_lsanor_j_link_ob_stm32f072_v1_2,JLink_OB_32f072，带虚拟串口（CDC）
537,_jd3096_mpy_cassette_player_v4,MPY_CASSETTE_PLAYER_V4
538,_bibilala_tp78_2022_08_31,TP78_基于CH582M的小红点VIA三模客制化键盘
539,_lmppbba_portable_ecg,便携式心电图
540,_sm_brie_200w_dian_yuan_shuang_c_shuang_a,200W桌面电源双C双A
541,_wzw666_huhuhu_pro,手持暴力吹风机PRO
542,_colourfate_binocular_thermal_imager,双目手机热成像仪
543,_ylj2000_dap_hs_esp_open,高速无线DAP调试器Lite
544,_ting_dang_zhi_hui_dui11111_based_on_liangshan_pai_self_balancing_o_type_unicycle,基于梁山派自平衡O型独轮车
545,_realtix_cyber_wand_v851s_bmi088_keras,赛博魔杖_V851s_Bmi088_Keras
546,_swtman_wireless_electronic_thermometer,无线电子温度仪
547,_aknice_hong_bao_feng_mian,过赛博新年,发赛博红包（2024版）
548,_llllllllld_stm32f446vet6_printer_3d_printer_motherboard,8轴_6轴STM32F446VET6打印机3D打印机主板klipper用
549,_hahahawoshishabi_ke_long,开关电源实验平台
550,_gffdgj_oescreen_1_0_0,OeScreen
551,_xifengzui_shi_yong_tpyec_kuai_chong_chong_dian_tou_dai_ye_jing_de_3s_li_dian_chi_chong_dian_qi,支持PD_QC快充的带液晶3S锂电池充电器
552,_lxu0423_ESP32_duo_gong_neng_mo_shui_ping,[LiClock]可编程墨水屏时钟
553,_xiaomujiang_rtl8367s_wang_guan_jiao_huan_ji_vlan_di_cheng_ben,RTL8367S网管交换机_VLAN低成本_修改版和面板
554,_qxqpcb_portable_beacon_light,手提式信标灯
555,_yc_chen_vfd_xian_shi_mo_kuai_san_hnv,VFD显示模块_SAN_HNV
556,_anbin_fish_custom_single_key_keypad_ch552,摸鱼自定义单键小键盘CH552
557,_hxp119_2022_nian_dian_sai_sheng_yi_dian_yuan,UPS_单相在线式不间断电源(A题)_2022年山西省电子设计大赛_省一方案
558,_PushEAX_3079905e2c434c54902d77ab60f6c747,USBAirborne
559,_trustedzxz_gps_sui_shen_mo_kuai_v2_0,GPS随身模块V2.0
560,_jianghaibo_ruixin_micro_rk3399_motherboard,瑞芯微RK3399的主板
561,_cheerfulness_signal_acquisition_and_processing,基于CW32的多功能函数信号发生器设计
562,_maicostow_stm32h723_he_xin_ban,_实验室_基于STM32H723ZGT6核心板设计___湖南工业职业技术学院
563,_waterman_story_ESP32,基于ESP32的儿童睡前故事机
564,_cv90_105_LCD1602shu_ma_guan_shi_zhong,LCD1602高刷时钟_89C52
565,_hemn_third_order_rubiks_cube_restore_robot,三阶魔方还原机器人
566,_lioasis_xue_hua_deng,_雪花灯_彩色丝印版
567,_luosgzs_ESP32_SMT_hot,DC低压恒温铝基板加热台ESP32主控
568,_zyz1010_pcie_wifi,015_PCIEx1_to_m.2_key_e
569,_yangzen_xing_huo_ji_hua_zui_gai_17_4_chu_mo_ji_xie_jian_pan_pro,最丐17+4TPRO机械键盘
570,_soest_zhi_neng_gong_zuo_zhan,有线智能家居解决方案
571,_upoaktreesup_im68a130_mems,基于英飞凌IM68A130模拟输出MEMS硅麦的高音质麦克风
572,_affinia_si_zu_ji_qi_ren_affinia,四足机器人
573,_dongduzhilang_duo_kou_kuai_chong_zhuo_mian_dian_yuan_65w_65w_65w_65w,桌面充电站（2C_65W_1A_65W_10A_5W)
574,_oldfox126_86xing_wu_kong_ji_liang_cha_zuo_10a,86型五孔计量插座10A
575,_starsky2019_wireless_OC,一种分布式无线测控平台
576,_maicostow_bi_she_zhi_neng_yu_yin_feng_shan,毕设_智能语音风扇
577,_fanlingg_D1s_smart_home_control,全志D1s智能家居中控虚拟光渲交互(86盒)
578,_walkline_mini_calendar,迷你电子台历
579,_hungryheart66_charge_e_load,便携的充电式电子负载
580,_ay08_8kou_qian_zhao_jiao_huan_ji,_星火计划_8口千兆交换机RTL8370N
581,_yigelunzifeixiang_zu_lun_ji_qi_ren,足轮机器人
582,_ryzee_Hexapod_robot,六足机器人
583,_malong_PEX8796_PCIE_GEN3_24PORT_Switch,PEX8796_PCIE_GEN3_24PORT_Switch
584,_cheerfulness_mu_ni_xin_hao_bo_xing_xian_shi_f,基于STM32的高频可调信号源设计
585,_seanfan_DIY_SmartWatch_S3,DIY_SmartWatch_S3
586,_code504_mi_ni_xi_lu,迷你锡炉
587,_kakaka_PixelTime,PixelTime_电子手表
588,_flyn_mi_ni_dian_zi_fu_zai,触屏迷你电子负载
589,_travellium_IP5389BZ,IP5389BZ+IP6829的100W有线15W无线的带灯带屏幕充电宝
590,_corebb_bbair_5v,bbAir_气泡显示器
591,_myzhazha_tou_ying,ESP32S3_LCOS小投影
592,_shaoduan_sci_calc,多功能机械轴体科学计算器
593,_trustedzxz_esp32_32e_zhuo_mian_tian_qi_zhong_duan,ESP32_32E桌面天气终端
594,_c2662410255_mechanical_four_claws_based_on_stm32,基于stm32的机械四爪
595,_freedopm_aniya_epd,ESP32墨水屏温湿度计
596,_wqlll_zhuo_mian_chong_dian_qi,可调数控电源
597,_lh118_136,CV键盘三键键盘四键键盘九键键盘有线小键盘
598,_100askteam_84fd91f588d144bcbf3b3d343d0d8a4b,Yuzuki_Rosetta_低成本_Linux_开发板
599,_fj956391150_ESP32_wu_xian_lao_tie,ESP32_C245无线烙铁
600,_lc912778813_stc8h1k28_kai_fa_ban,ESP8266远程电脑开机模块
601,_pharos_bb654a6092ba4ee9bab85774cdbc03ea,Xduino_A1
602,_8bitgame_ESP8266_32_FCS,入门级航模套件，基于国产ESP8266_32芯片模组打造的
603,_ylj2000_dap_hs_wl_v0_4,高速无线DAP调试器
604,_aknice_jms583_demo,10Gbps超高速NVMe_M.2移动硬盘盒_JMS583
605,_hbozyq_PingFOCerLite_V2.0,PingFOCerLite_V2.0
606,_lemon_wifi_LT6911C,LT6911C_MIPI开发板
